id,left,top,right,bottom,row_index,col_index,x,y,fid,osm_id,osm_way_id,name,type,aeroway,amenity,admin_level,barrier,boundary,building,craft,geological,historic,land_area,landuse,leisure,man_made,military,natural,office,place,shop,sport,tourism,other_tags,layer,path,proj_id
594,77.2763675,23.2818564,77.2768675,23.2813564,33,14,77.2766175,23.2816064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,594
595,77.2763675,23.2813564,77.2768675,23.2808564,34,14,77.2766175,23.2811064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,595
596,77.2763675,23.2808564,77.2768675,23.2803564,35,14,77.2766175,23.2806064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,596
597,77.2763675,23.2803564,77.2768675,23.2798564,36,14,77.2766175,23.2801064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,597
598,77.2763675,23.2798564,77.2768675,23.2793564,37,14,77.2766175,23.2796064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,598
628,77.2768675,23.2848564,77.2773675,23.2843564,27,15,77.2771175,23.2846064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,628
629,77.2768675,23.2843564,77.2773675,23.2838564,28,15,77.2771175,23.2841064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,629
630,77.2768675,23.2838564,77.2773675,23.2833564,29,15,77.2771175,23.2836064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,630
635,77.2768675,23.2813564,77.2773675,23.2808564,34,15,77.2771175,23.2811064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,635
636,77.2768675,23.2808564,77.2773675,23.2803564,35,15,77.2771175,23.2806064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,636
637,77.2768675,23.2803564,77.2773675,23.2798564,36,15,77.2771175,23.2801064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,637
676,77.2773675,23.2808564,77.2778675,23.2803564,35,16,77.2776175,23.2806064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,676
677,77.2773675,23.2803564,77.2778675,23.2798564,36,16,77.2776175,23.2801064,,,,,,,,,,,,,,,,,,,,,,,,,,,blank_centroid_coordinates,C:/Users/manij/Documents/blank_space_centroid_coords.geojson|layername=blank_space_centroid_coords,677
,,,,,,,77.2754422974,23.280191905,109,,"422392660",Apartment Tower - E,,,,,,,apartments,,,,,,,,,,,,,,,"""addr:city""=>""Bhopal"",""addr:postcode""=>""462066"",""addr:street""=>""IISER Bhopal Road""",buidling_centroid_coordinates,C:/Users/manij/Documents/building_centroid_coordinates.geojson|layername=building_centroid_coordinates,109
,,,,,,,77.2743878622,23.2818271809,110,,"422392663",Apartment Tower - A,,,,,,,apartments,,,,,,,,,,,,,,,"""addr:city""=>""Bhopal"",""addr:postcode""=>""462066"",""addr:street""=>""IISER Bhopal Road""",buidling_centroid_coordinates,C:/Users/manij/Documents/building_centroid_coordinates.geojson|layername=building_centroid_coordinates,110
,,,,,,,77.274486804,23.2841932567,111,,"422392664",Director's Residence,,,,,,,,,,,,residential,,,,,,,,,,"""addr:city""=>""Bhopal"",""addr:postcode""=>""462066"",""addr:street""=>""IISER Bhopal Road""",buidling_centroid_coordinates,C:/Users/manij/Documents/building_centroid_coordinates.geojson|layername=building_centroid_coordinates,111
,,,,,,,77.2737282829,23.2840047669,112,,"422392665",Duplex Houses - D-1 to D-5,,,,,,,,,,,,residential,,,,,,,,,,"""addr:city""=>""Bhopal"",""addr:postcode""=>""462066"",""addr:street""=>""IISER Bhopal Road""",buidling_centroid_coordinates,C:/Users/manij/Documents/building_centroid_coordinates.geojson|layername=building_centroid_coordinates,112
,,,,,,,77.274907872,23.2824504123,153,,"997714552",,,,,,,,,,,,,,pitch,,,,,,,basketball,,,buidling_centroid_coordinates,C:/Users/manij/Documents/building_centroid_coordinates.geojson|layername=building_centroid_coordinates,153
,,,,,,,77.2751776273,23.2824831412,154,,"997714553",,,,,,,,,,,,,,pitch,,,,,,,tennis,,,buidling_centroid_coordinates,C:/Users/manij/Documents/building_centroid_coordinates.geojson|layername=building_centroid_coordinates,154
,,,,,,,77.2751384493,23.2819928219,155,,"997714554",Institute Club & Creché,,,,,,,yes,,,,,,,,,,,,,,,"""club""=>""yes""",buidling_centroid_coordinates,C:/Users/manij/Documents/building_centroid_coordinates.geojson|layername=building_centroid_coordinates,155
,,,,,,,77.275289874,23.2814067129,156,,"997714555",Community Center,,,community_centre,,,,yes,,,,,,,,,,,,,,,,buidling_centroid_coordinates,C:/Users/manij/Documents/building_centroid_coordinates.geojson|layername=building_centroid_coordinates,156
,,,,,,,77.2751750286,23.2812050445,157,,"997714556",,,,,,,,yes,,,,,,,,,,,,,,,,buidling_centroid_coordinates,C:/Users/manij/Documents/building_centroid_coordinates.geojson|layername=building_centroid_coordinates,157
,,,,,,,77.2750542504,23.2833773173,160,,"997714560",Visitor's Hostel,,,,,,,yes,,,,,,,,,,,,,,hostel,,buidling_centroid_coordinates,C:/Users/manij/Documents/building_centroid_coordinates.geojson|layername=building_centroid_coordinates,160
,,,,,,,77.2770507791,23.2799627963,173,,"1170502569",Security Office,,,,,,,yes,,,,,,,,,,security,,,,,,buidling_centroid_coordinates,C:/Users/manij/Documents/building_centroid_coordinates.geojson|layername=building_centroid_coordinates,173
,,,,,,,77.2742686538,23.2823622952,174,,"1170502570",Apartment Tower (Upcoming),,,,,,,apartments,,,,,,,,,,,,,,,"""addr:city""=>""Bhopal"",""addr:postcode""=>""462066"",""addr:street""=>""IISER Bhopal Road""",buidling_centroid_coordinates,C:/Users/manij/Documents/building_centroid_coordinates.geojson|layername=building_centroid_coordinates,174
,,,,,,,77.2741900434,23.2828950668,175,,"1170502571",Apartment Tower (Upcoming),,,,,,,apartments,,,,,,,,,,,,,,,"""addr:city""=>""Bhopal"",""addr:postcode""=>""462066"",""addr:street""=>""IISER Bhopal Road""",buidling_centroid_coordinates,C:/Users/manij/Documents/building_centroid_coordinates.geojson|layername=building_centroid_coordinates,175
,,,,,,,77.2738260128,23.2836418702,176,,"1170502572",Duplex Houses - D-6 to D-10,,,,,,,,,,,,residential,,,,,,,,,,,buidling_centroid_coordinates,C:/Users/manij/Documents/building_centroid_coordinates.geojson|layername=building_centroid_coordinates,176
,,,,,,,77.2741440226,23.2833796062,177,,"1170502573",Duplex Houses - D-11 to D-12,,,,,,,,,,,,residential,,,,,,,,,,,buidling_centroid_coordinates,C:/Users/manij/Documents/building_centroid_coordinates.geojson|layername=building_centroid_coordinates,177
,,,,,,,77.2744804436,23.2812940674,178,,"1170502574",Apartment Tower - B,,,,,,,apartments,,,,,,,,,,,,,,,"""addr:city""=>""Bhopal"",""addr:postcode""=>""462066"",""addr:street""=>""IISER Bhopal Road""",buidling_centroid_coordinates,C:/Users/manij/Documents/building_centroid_coordinates.geojson|layername=building_centroid_coordinates,178
,,,,,,,77.2740819892,23.2813105727,179,,"1170502575",Single Bed Residential Accomodation,,,,,,,,,,,,residential,,,,,,,,,,,buidling_centroid_coordinates,C:/Users/manij/Documents/building_centroid_coordinates.geojson|layername=building_centroid_coordinates,179
